,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
1800,550505,340369,connect,ended,8.0,,,0.0,8.0,late
1802,550564,333910,mobile,ended,-9.0,542509.0,120.0,-1.0,51.0,early
1803,550674,340292,mobile,ended,-6.0,,,-1.0,54.0,early
1804,550675,397718,mobile,ended,-1.0,,,-1.0,59.0,early
1806,550682,369420,mobile,ended,99.0,,,1.0,39.0,late
1807,550685,393005,mobile,ended,99.0,,,1.0,39.0,late
1808,550832,358082,connect,ended,34.0,549771.0,90.0,0.0,34.0,late
1809,550954,277832,mobile,ended,30.0,,,0.0,30.0,late
1810,539695,344472,mobile,ended,-34.0,,,-1.0,26.0,early
1811,539717,380859,mobile,ended,164.0,,,2.0,44.0,late
1812,539745,357832,mobile,ended,5.0,,,0.0,5.0,late
1814,539787,396435,connect,ended,-183.0,,,-4.0,57.0,early
1815,539912,398613,mobile,ended,,,,,,on time
1816,539921,321547,mobile,ended,735.0,,,12.0,15.0,late
1817,540036,341105,mobile,ended,-48.0,,,-1.0,12.0,early
1819,540056,373893,connect,ended,37.0,,,0.0,37.0,late
1820,540065,340903,mobile,ended,456.0,,,7.0,36.0,late
1821,540300,403549,mobile,ended,71.0,,,1.0,11.0,late
1822,540326,397695,mobile,ended,1.0,,,0.0,1.0,late
1823,540359,341237,mobile,ended,-40.0,,,-1.0,20.0,early
1824,540394,374485,mobile,ended,-14.0,,,-1.0,46.0,early
1825,540431,407689,mobile,ended,-38.0,,,-1.0,22.0,early
1826,540446,334554,mobile,ended,24.0,,,0.0,24.0,late
1827,540466,378239,mobile,ended,-11.0,,,-1.0,49.0,early
1828,540507,307983,connect,ended,-22.0,,,-1.0,38.0,early
1829,540536,312802,mobile,ended,39.0,,,0.0,39.0,late
1830,540550,403951,mobile,ended,37.0,,,0.0,37.0,late
1831,540663,225795,connect,ended,60.0,,,1.0,0.0,late
1832,540686,339685,mobile,ended,-20.0,,,-1.0,40.0,early
1833,540738,406527,mobile,ended,-127.0,,,-3.0,53.0,early
1834,540781,370180,mobile,ended,21.0,,,0.0,21.0,late
1835,540784,310576,connect,ended,54.0,536453.0,0.0,0.0,54.0,late
1837,541224,400684,mobile,ended,-11.0,,,-1.0,49.0,early
1838,541239,355444,connect,ended,33.0,,,0.0,33.0,late
1839,541286,309723,mobile,ended,31.0,,,0.0,31.0,late
1840,541338,331115,mobile,ended,157.0,,,2.0,37.0,late
1841,541365,350502,connect,ended,52.0,,,0.0,52.0,late
1842,541432,339685,mobile,ended,-22.0,,,-1.0,38.0,early
1843,541484,409467,mobile,ended,86.0,,,1.0,26.0,late
1844,541492,402882,mobile,ended,-18.0,,,-1.0,42.0,early
1845,541495,308898,mobile,ended,255.0,,,4.0,15.0,late
1846,541608,248417,mobile,ended,-41.0,,,-1.0,19.0,early
1847,541705,395673,mobile,ended,21.0,,,0.0,21.0,late
1848,541706,355444,connect,ended,188.0,,,3.0,8.0,late
1849,541744,399464,mobile,ended,-2.0,,,-1.0,58.0,early
1850,541755,286915,mobile,ended,-4.0,,,-1.0,56.0,early
1851,541758,402130,mobile,ended,32.0,,,0.0,32.0,late
1852,541840,330705,mobile,ended,84.0,,,1.0,24.0,late
1854,541864,389998,mobile,ended,-471.0,,,-8.0,9.0,early
1856,541895,404658,mobile,ended,141.0,,,2.0,21.0,late
1857,541926,409589,mobile,ended,4.0,538736.0,150.0,0.0,4.0,late
1858,541961,350811,mobile,ended,67.0,,,1.0,7.0,late
1860,541996,283004,mobile,ended,11.0,,,0.0,11.0,late
1861,542251,360460,connect,ended,5.0,,,0.0,5.0,late
1863,545279,403263,mobile,ended,36.0,,,0.0,36.0,late
1864,545287,275007,mobile,ended,-7.0,,,-1.0,53.0,early
1865,545326,386413,mobile,ended,,,,,,on time
1866,545365,341867,mobile,ended,-1.0,,,-1.0,59.0,early
1867,545380,221830,mobile,ended,797.0,,,13.0,17.0,late
1868,545390,392718,mobile,ended,-112.0,,,-2.0,8.0,early
1869,545394,387107,connect,ended,-36.0,,,-1.0,24.0,early
1870,545415,399973,mobile,ended,-69.0,,,-2.0,51.0,early
1871,545422,289383,mobile,ended,-22.0,,,-1.0,38.0,early
1872,545424,369542,connect,ended,17.0,,,0.0,17.0,late
1873,545433,399443,mobile,ended,47.0,,,0.0,47.0,late
1874,545532,387939,connect,ended,7.0,546352.0,300.0,0.0,7.0,late
1875,545631,332155,mobile,ended,,,,,,on time
1877,545761,388895,mobile,ended,3.0,,,0.0,3.0,late
1879,545823,410826,mobile,ended,241.0,,,4.0,1.0,late
1882,545944,355179,mobile,ended,133.0,,,2.0,13.0,late
1883,545955,351319,mobile,ended,870.0,,,14.0,30.0,late
1884,545961,384875,mobile,ended,-13.0,,,-1.0,47.0,early
1885,545976,402308,mobile,ended,17.0,,,0.0,17.0,late
1887,546274,410151,mobile,ended,127.0,,,2.0,7.0,late
1889,546679,295830,connect,ended,,,,,,on time
1890,546716,402773,mobile,ended,-43.0,,,-1.0,17.0,early
1891,546725,314308,mobile,ended,-23.0,,,-1.0,37.0,early
1892,546936,281730,mobile,ended,-13.0,,,-1.0,47.0,early
1893,547021,300102,mobile,ended,-83.0,,,-2.0,37.0,early
1894,547142,393185,mobile,ended,42.0,,,0.0,42.0,late
1895,547349,385585,mobile,ended,72.0,,,1.0,12.0,late
1896,547351,289496,connect,ended,24.0,,,0.0,24.0,late
1897,547393,411712,mobile,ended,5.0,,,0.0,5.0,late
1898,547406,353138,mobile,ended,152.0,,,2.0,32.0,late
1899,547553,407963,mobile,ended,,,,,,on time
1900,547593,317024,connect,ended,6.0,,,0.0,6.0,late
1903,547791,396791,connect,ended,107.0,,,1.0,47.0,late
1904,548092,214635,connect,ended,29.0,,,0.0,29.0,late
1905,548178,411181,mobile,ended,,,,,,on time
1906,548311,374990,mobile,ended,80.0,,,1.0,20.0,late
1907,548372,322025,mobile,ended,-672.0,,,-12.0,48.0,early
1909,548454,380952,connect,ended,-7.0,,,-1.0,53.0,early
1910,548637,361564,mobile,ended,-175.0,,,-3.0,5.0,early
1911,548679,338935,mobile,ended,51.0,,,0.0,51.0,late
1912,548713,358723,mobile,ended,-32.0,,,-1.0,28.0,early
1913,548841,369685,mobile,ended,-19.0,,,-1.0,41.0,early
1914,548933,355788,mobile,ended,-182.0,549479.0,720.0,-4.0,58.0,early
1915,549015,377071,mobile,ended,5.0,,,0.0,5.0,late
1916,549036,378754,connect,ended,-148.0,,,-3.0,32.0,early
1918,549150,226355,connect,ended,-191.0,,,-4.0,49.0,early
1919,549191,366113,mobile,ended,1.0,,,0.0,1.0,late
1920,549249,376124,mobile,ended,,,,,,on time
1922,549309,346988,mobile,ended,10.0,,,0.0,10.0,late
1923,549384,393406,mobile,ended,,,,,,on time
1924,549385,311265,mobile,ended,,548736.0,120.0,,,on time
1925,549386,354667,mobile,ended,64.0,,,1.0,4.0,late
1926,549438,385221,mobile,ended,295.0,,,4.0,55.0,late
1927,549455,394169,mobile,ended,,,,,,on time
1928,549467,372779,mobile,ended,-62.0,547247.0,240.0,-2.0,58.0,early
1929,549471,334190,connect,ended,-89.0,554043.0,630.0,-2.0,31.0,early
1931,549496,393781,connect,ended,9.0,,,0.0,9.0,late
1932,549578,412226,mobile,ended,4.0,,,0.0,4.0,late
1933,549601,412006,mobile,ended,,,,,,on time
1934,549703,408267,mobile,ended,-51.0,,,-1.0,9.0,early
1935,549718,408988,mobile,ended,250.0,,,4.0,10.0,late
1936,550010,411701,mobile,ended,84.0,,,1.0,24.0,late
1937,550044,338601,mobile,ended,,,,,,on time
1938,550171,398152,connect,ended,104.0,,,1.0,44.0,late
1939,550204,360418,mobile,ended,33.0,,,0.0,33.0,late
1940,550220,412333,mobile,ended,76.0,,,1.0,16.0,late
1941,550233,344530,mobile,ended,-411.0,,,-7.0,9.0,early
1942,550311,407579,mobile,ended,,,,,,on time
1943,550333,353284,mobile,ended,47.0,,,0.0,47.0,late
1944,550396,306446,mobile,ended,-852.0,,,-15.0,48.0,early
1945,550511,287685,mobile,ended,67.0,,,1.0,7.0,late
1946,550512,367379,mobile,ended,,,,,,on time
1947,550516,394433,mobile,ended,,,,,,on time
1948,550552,329924,mobile,ended,134.0,,,2.0,14.0,late
1950,550614,392368,connect,ended,27.0,,,0.0,27.0,late
1951,550672,385999,mobile,ended,114.0,,,1.0,54.0,late
1952,551089,404421,mobile,ended,-31.0,,,-1.0,29.0,early
1953,551152,358835,connect,ended,-98.0,,,-2.0,22.0,early
1954,551188,407896,mobile,ended,19.0,,,0.0,19.0,late
1955,551270,235160,mobile,ended,70.0,,,1.0,10.0,late
1956,551271,411711,mobile,ended,-89.0,,,-2.0,31.0,early
1957,551299,380413,mobile,ended,68.0,,,1.0,8.0,late
1958,551343,410052,mobile,ended,-174.0,,,-3.0,6.0,early
1959,551344,380256,mobile,ended,36.0,,,0.0,36.0,late
1960,551380,359058,mobile,ended,,,,,,on time
1962,551461,359645,mobile,ended,691.0,,,11.0,31.0,late
1963,551470,373511,mobile,ended,-181.0,,,-4.0,59.0,early
1964,551484,355179,mobile,ended,113.0,,,1.0,53.0,late
1965,551496,386961,mobile,ended,126.0,,,2.0,6.0,late
1966,551500,374116,mobile,ended,-58.0,,,-1.0,2.0,early
1967,551650,378375,mobile,ended,4.0,,,0.0,4.0,late
1968,551673,401460,mobile,ended,47.0,,,0.0,47.0,late
1969,551691,406075,mobile,ended,172.0,,,2.0,52.0,late
1970,551707,404424,mobile,ended,105.0,550671.0,0.0,1.0,45.0,late
1971,551751,324406,mobile,ended,6.0,,,0.0,6.0,late
1972,531494,261686,mobile,ended,-22.0,,,-1.0,38.0,early
1973,548541,410505,mobile,ended,,,,,,on time
1974,548666,396645,mobile,ended,,,,,,on time
1975,548671,412044,mobile,ended,146.0,,,2.0,26.0,late
1976,548704,299845,mobile,ended,19.0,,,0.0,19.0,late
1977,548814,338940,mobile,ended,11.0,531952.0,450.0,0.0,11.0,late
1978,548852,395598,mobile,ended,-101.0,,,-2.0,19.0,early
1980,549017,264531,mobile,ended,-44.0,,,-1.0,16.0,early
1981,549057,365315,connect,ended,-111.0,,,-2.0,9.0,early
1982,549151,399172,connect,ended,105.0,,,1.0,45.0,late
1983,549276,253255,connect,ended,-105.0,,,-2.0,15.0,early
1984,549285,314620,mobile,ended,43.0,,,0.0,43.0,late
1985,549338,374337,mobile,ended,-45.0,,,-1.0,15.0,early
1986,549538,344993,mobile,ended,29.0,,,0.0,29.0,late
1987,549574,367776,connect,ended,18.0,,,0.0,18.0,late
1988,549650,262187,connect,ended,289.0,,,4.0,49.0,late
1989,549731,293992,mobile,ended,-309.0,,,-6.0,51.0,early
1991,549838,389050,mobile,ended,683.0,,,11.0,23.0,late
1992,549917,389958,mobile,ended,9.0,557743.0,720.0,0.0,9.0,late
1993,550077,323056,mobile,ended,-104.0,,,-2.0,16.0,early
1994,550199,380579,mobile,ended,72.0,,,1.0,12.0,late
1995,550230,383764,mobile,ended,,,,,,on time
1997,550443,412093,mobile,ended,59.0,,,0.0,59.0,late
1998,550470,392295,mobile,ended,11.0,,,0.0,11.0,late
2000,550590,320977,mobile,ended,-60.0,,,-1.0,0.0,early
2002,550713,365961,mobile,ended,77.0,,,1.0,17.0,late
2003,550874,317763,mobile,ended,262.0,,,4.0,22.0,late
2004,550892,287685,mobile,ended,223.0,,,3.0,43.0,late
2005,550897,288020,mobile,ended,162.0,,,2.0,42.0,late
2006,551062,327871,mobile,ended,56.0,,,0.0,56.0,late
2007,551138,301799,connect,ended,550.0,,,9.0,10.0,late
2008,551297,341441,mobile,ended,12.0,,,0.0,12.0,late
2009,551324,321674,mobile,ended,-31.0,,,-1.0,29.0,early
2010,551392,386322,mobile,ended,-204.0,,,-4.0,36.0,early
2011,551422,394137,mobile,ended,-42.0,,,-1.0,18.0,early
2013,551686,383110,connect,ended,-11.0,547672.0,150.0,-1.0,49.0,early
2014,551730,364520,mobile,ended,-114.0,,,-2.0,6.0,early
2015,551818,409865,mobile,ended,-119.0,,,-2.0,1.0,early
2016,551827,262206,mobile,ended,130.0,,,2.0,10.0,late
2017,551873,296351,mobile,ended,-126.0,,,-3.0,54.0,early
2018,551901,403564,mobile,ended,54.0,,,0.0,54.0,late
2019,551963,318371,mobile,ended,62.0,,,1.0,2.0,late
2020,552016,352663,mobile,ended,843.0,,,14.0,3.0,late
2021,552092,356610,mobile,ended,-459.0,,,-8.0,21.0,early
2022,552113,325302,mobile,ended,,,,,,on time
2023,552248,412623,mobile,ended,69.0,,,1.0,9.0,late
2024,552353,388540,mobile,ended,-33.0,,,-1.0,27.0,early
2025,552388,371354,connect,ended,-22.0,,,-1.0,38.0,early
2026,552525,346697,mobile,ended,10.0,,,0.0,10.0,late
2027,552533,326040,mobile,ended,-25.0,,,-1.0,35.0,early
2028,552585,394002,mobile,ended,-46.0,,,-1.0,14.0,early
2029,552682,324821,connect,ended,-444.0,,,-8.0,36.0,early
2030,552756,374684,mobile,ended,-56.0,547550.0,600.0,-1.0,4.0,early
2031,552796,391755,mobile,ended,27.0,,,0.0,27.0,late
2032,552806,412623,mobile,ended,1.0,,,0.0,1.0,late
2033,552861,404731,mobile,ended,-693.0,,,-12.0,27.0,early
2034,552889,388073,mobile,ended,201.0,,,3.0,21.0,late
2035,552905,342699,connect,ended,53.0,,,0.0,53.0,late
2036,552998,188819,mobile,ended,5306.0,,,88.0,26.0,late
2037,553002,385378,mobile,ended,9.0,,,0.0,9.0,late
2038,553056,406211,mobile,ended,,,,,,on time
2040,553267,384193,connect,ended,76.0,,,1.0,16.0,late
2041,553273,403526,mobile,ended,148.0,,,2.0,28.0,late
2042,553398,378003,connect,ended,-249.0,,,-5.0,51.0,early
2043,553412,335276,connect,ended,11.0,,,0.0,11.0,late
2044,553486,358705,mobile,ended,544.0,,,9.0,4.0,late
2045,553716,375834,mobile,ended,100.0,,,1.0,40.0,late
2046,553850,381583,mobile,ended,-106.0,,,-2.0,14.0,early
2047,553859,402832,mobile,ended,,536133.0,0.0,,,on time
2048,553909,358723,mobile,ended,-1.0,,,-1.0,59.0,early
2049,553980,396948,mobile,ended,56.0,,,0.0,56.0,late
2050,554043,334190,connect,ended,15.0,,,0.0,15.0,late
2051,554045,411701,mobile,ended,-22.0,,,-1.0,38.0,early
2053,554117,320824,connect,ended,-1084.0,,,-19.0,56.0,early
2054,554120,220856,mobile,ended,161.0,,,2.0,41.0,late
2055,554158,405122,mobile,ended,-54.0,,,-1.0,6.0,early
2056,554179,383592,mobile,ended,-80.0,,,-2.0,40.0,early
2057,554198,313386,connect,ended,-54.0,,,-1.0,6.0,early
2059,554257,332582,connect,ended,20.0,,,0.0,20.0,late
2060,554446,320481,mobile,ended,39.0,,,0.0,39.0,late
2061,554480,348573,mobile,ended,-84.0,,,-2.0,36.0,early
2062,554514,312093,mobile,ended,294.0,,,4.0,54.0,late
2063,554530,257153,mobile,ended,24.0,,,0.0,24.0,late
2064,554601,320834,connect,ended,-1.0,,,-1.0,59.0,early
2066,554654,348462,mobile,ended,50.0,,,0.0,50.0,late
2067,554680,412676,mobile,ended,334.0,,,5.0,34.0,late
2068,554701,286395,mobile,ended,92.0,,,1.0,32.0,late
2069,554974,228309,mobile,ended,424.0,,,7.0,4.0,late
2070,554984,370150,mobile,ended,18.0,,,0.0,18.0,late
2071,554999,372924,mobile,ended,-85.0,,,-2.0,35.0,early
2072,555043,356630,mobile,ended,-58.0,,,-1.0,2.0,early
2073,555096,397838,mobile,ended,38.0,,,0.0,38.0,late
2074,555186,385178,connect,ended,-301.0,,,-6.0,59.0,early
2075,555226,349209,mobile,ended,4.0,,,0.0,4.0,late
2076,555588,312078,connect,ended,-20.0,,,-1.0,40.0,early
2077,555743,363546,mobile,ended,,,,,,on time
2079,555823,308347,mobile,ended,-3.0,,,-1.0,57.0,early
2080,551783,371387,mobile,ended,,,,,,on time
2081,551833,367196,mobile,ended,131.0,,,2.0,11.0,late
2082,552002,338940,mobile,ended,,549387.0,480.0,,,on time
2083,552008,272430,connect,ended,-62.0,,,-2.0,58.0,early
2084,552043,377061,mobile,ended,22.0,,,0.0,22.0,late
2085,552048,308038,connect,ended,-107.0,,,-2.0,13.0,early
2086,552049,404192,mobile,ended,1392.0,551936.0,150.0,23.0,12.0,late
2087,552230,338940,mobile,ended,233.0,513740.0,30.0,3.0,53.0,late
2088,552398,315059,mobile,ended,,,,,,on time
2089,552408,309912,mobile,ended,32.0,,,0.0,32.0,late
2090,552458,373582,mobile,ended,4.0,,,0.0,4.0,late
2091,552460,340014,connect,ended,-151.0,,,-3.0,29.0,early
2092,552483,396960,mobile,ended,-31.0,,,-1.0,29.0,early
2094,552738,381183,mobile,ended,165.0,,,2.0,45.0,late
2096,552814,337380,mobile,ended,45.0,,,0.0,45.0,late
2097,552825,369938,connect,ended,-44.0,,,-1.0,16.0,early
2099,553059,337198,mobile,ended,-309.0,,,-6.0,51.0,early
2100,553101,389521,mobile,ended,,565036.0,390.0,,,on time
2101,553258,281955,mobile,ended,,,,,,on time
2102,553374,273587,mobile,ended,69.0,,,1.0,9.0,late
2103,553403,386383,mobile,ended,-64.0,,,-2.0,56.0,early
2104,553484,374884,mobile,ended,-33.0,,,-1.0,27.0,early
2105,553569,290847,mobile,ended,5.0,,,0.0,5.0,late
2106,553594,336631,mobile,ended,-46.0,,,-1.0,14.0,early
2107,553667,395873,mobile,ended,-2.0,,,-1.0,58.0,early
2108,553733,351660,connect,ended,-5.0,,,-1.0,55.0,early
2109,553865,346952,mobile,ended,45.0,,,0.0,45.0,late
2110,553871,304538,mobile,ended,72.0,,,1.0,12.0,late
2111,553882,410876,mobile,ended,6.0,,,0.0,6.0,late
2112,553883,412173,mobile,ended,1.0,,,0.0,1.0,late
2113,553939,402528,connect,ended,-99.0,558730.0,0.0,-2.0,21.0,early
2114,554122,411635,mobile,ended,10.0,,,0.0,10.0,late
2115,554145,410068,mobile,ended,9.0,,,0.0,9.0,late
2116,554170,402209,mobile,ended,-125.0,564541.0,390.0,-3.0,55.0,early
2117,554293,381708,connect,ended,-33.0,,,-1.0,27.0,early
2118,554426,413094,mobile,ended,25.0,,,0.0,25.0,late
2119,554505,402562,connect,ended,-47.0,554934.0,0.0,-1.0,13.0,early
2120,554528,355444,connect,ended,-32.0,,,-1.0,28.0,early
2121,554593,369257,mobile,ended,185.0,,,3.0,5.0,late
2122,554791,382734,mobile,ended,-54.0,554944.0,720.0,-1.0,6.0,early
2123,554832,404963,connect,ended,51.0,,,0.0,51.0,late
2124,554866,312220,mobile,ended,-27.0,,,-1.0,33.0,early
2125,554934,402562,connect,ended,12.0,,,0.0,12.0,late
2126,555085,411825,mobile,ended,-15.0,,,-1.0,45.0,early
2127,555087,341105,mobile,ended,-152.0,541340.0,600.0,-3.0,28.0,early
2128,555095,378786,mobile,ended,2401.0,,,40.0,1.0,late
2130,555116,339607,mobile,ended,-8.0,553008.0,720.0,-1.0,52.0,early
2131,555209,324635,mobile,ended,25.0,,,0.0,25.0,late
2133,555260,383008,mobile,ended,-5.0,,,-1.0,55.0,early
2134,555407,405142,connect,ended,-31.0,,,-1.0,29.0,early
2135,555486,413351,mobile,ended,-56.0,,,-1.0,4.0,early
2136,555505,394894,mobile,ended,27.0,,,0.0,27.0,late
2137,555564,332647,mobile,ended,-109.0,,,-2.0,11.0,early
2138,555612,411097,mobile,ended,,,,,,on time
2139,555821,326578,mobile,ended,1143.0,558583.0,0.0,19.0,3.0,late
2140,555837,376626,mobile,ended,68.0,,,1.0,8.0,late
2141,555919,407883,mobile,ended,,,,,,on time
2142,555969,408363,mobile,ended,-3.0,,,-1.0,57.0,early
2143,556080,409908,mobile,ended,,,,,,on time
2144,556086,292319,connect,ended,-100.0,,,-2.0,20.0,early
2145,556147,406381,mobile,ended,328.0,,,5.0,28.0,late
2146,556471,311923,connect,ended,5.0,,,0.0,5.0,late
2149,556870,391519,connect,ended,,555600.0,180.0,,,on time
2150,556903,311437,mobile,ended,23.0,,,0.0,23.0,late
2152,556982,346293,mobile,ended,-78.0,,,-2.0,42.0,early
2153,557106,317330,connect,ended,-10.0,,,-1.0,50.0,early
2154,557175,412093,mobile,ended,74.0,,,1.0,14.0,late
2155,557191,410174,mobile,ended,109.0,,,1.0,49.0,late
2156,557232,257291,mobile,ended,11.0,,,0.0,11.0,late
2157,557297,342645,connect,ended,41.0,,,0.0,41.0,late
2158,557308,396178,mobile,ended,,,,,,on time
2159,557318,334190,connect,ended,158.0,556215.0,660.0,2.0,38.0,late
2160,557366,347011,mobile,ended,62.0,,,1.0,2.0,late
2161,557561,352476,mobile,ended,-82.0,,,-2.0,38.0,early
2162,557704,346697,mobile,ended,,,,,,on time
2164,557802,385423,mobile,ended,353.0,,,5.0,53.0,late
2166,557828,409991,connect,ended,-6.0,,,-1.0,54.0,early
2167,557985,291932,connect,ended,-32.0,,,-1.0,28.0,early
2168,558104,406843,mobile,ended,-29.0,,,-1.0,31.0,early
2169,558204,384479,mobile,ended,12.0,,,0.0,12.0,late
2170,558272,360474,connect,ended,7.0,,,0.0,7.0,late
2171,558435,401870,connect,ended,5.0,,,0.0,5.0,late
2172,558448,383110,connect,ended,64.0,554348.0,150.0,1.0,4.0,late
2173,558487,370029,mobile,ended,161.0,,,2.0,41.0,late
2174,558573,363761,mobile,ended,-23.0,,,-1.0,37.0,early
2175,558719,286751,connect,ended,-127.0,,,-3.0,53.0,early
2176,558884,404128,connect,ended,-82.0,,,-2.0,38.0,early
2177,558891,356106,connect,ended,82.0,,,1.0,22.0,late
2178,558907,314221,mobile,ended,,,,,,on time
2182,559147,291699,mobile,ended,-412.0,,,-7.0,8.0,early
2183,559199,355272,mobile,ended,-4.0,,,-1.0,56.0,early
2185,559400,403265,connect,ended,-6.0,,,-1.0,54.0,early
2186,559430,357530,connect,ended,-7.0,558258.0,0.0,-1.0,53.0,early
2187,559456,300377,mobile,ended,-18.0,,,-1.0,42.0,early
2188,559653,378732,mobile,ended,207.0,,,3.0,27.0,late
2189,559694,408134,mobile,ended,,,,,,on time
2190,542303,271173,mobile,ended,15.0,,,0.0,15.0,late
2191,542337,227691,mobile,ended,1696.0,,,28.0,16.0,late
2192,542361,241859,mobile,ended,16.0,,,0.0,16.0,late
2193,542414,352248,mobile,ended,116.0,,,1.0,56.0,late
2194,542490,407154,mobile,ended,153.0,,,2.0,33.0,late
2195,542548,366187,mobile,ended,,,,,,on time
2196,542632,404130,connect,ended,-277.0,,,-5.0,23.0,early
2197,542742,405562,mobile,ended,114.0,,,1.0,54.0,late
2198,542797,275062,connect,ended,-73.0,,,-2.0,47.0,early
2199,542812,289277,mobile,ended,71.0,,,1.0,11.0,late
2200,542948,391370,connect,ended,27.0,,,0.0,27.0,late
2203,543342,342710,connect,ended,104.0,,,1.0,44.0,late
2204,505779,341674,mobile,ended,101.0,,,1.0,41.0,late
2206,507599,221297,mobile,ended,2.0,,,0.0,2.0,late
2207,507848,390611,connect,ended,-231.0,,,-4.0,9.0,early
2208,509243,395016,mobile,ended,-175.0,,,-3.0,5.0,early
2209,509610,368710,mobile,ended,15.0,,,0.0,15.0,late
2210,512821,175887,connect,ended,-120.0,,,-2.0,0.0,early
2211,512992,369230,mobile,ended,18.0,,,0.0,18.0,late
2212,513628,284716,mobile,ended,182.0,,,3.0,2.0,late
2213,513703,299234,mobile,ended,-147.0,,,-3.0,33.0,early
2214,514013,307567,mobile,ended,-231.0,,,-4.0,9.0,early
2215,514663,219776,mobile,ended,28.0,,,0.0,28.0,late
2216,515278,185218,mobile,ended,-2.0,,,-1.0,58.0,early
2218,515632,216510,mobile,ended,,,,,,on time
2219,515875,328286,mobile,ended,116.0,,,1.0,56.0,late
2221,516006,394562,mobile,ended,37.0,,,0.0,37.0,late
2222,518775,392842,mobile,ended,,,,,,on time
2223,519172,338651,mobile,ended,358.0,,,5.0,58.0,late
2224,519407,228703,connect,ended,-1061.0,,,-18.0,19.0,early
2225,519483,312389,mobile,ended,32.0,,,0.0,32.0,late
2226,520085,384040,connect,ended,31.0,,,0.0,31.0,late
2227,520178,354260,mobile,ended,-9.0,,,-1.0,51.0,early
2229,520673,364048,mobile,ended,37.0,,,0.0,37.0,late
2230,520887,369031,mobile,ended,-37.0,,,-1.0,23.0,early
2231,521076,380708,connect,ended,103.0,539450.0,210.0,1.0,43.0,late
2233,521591,333943,mobile,ended,-84.0,,,-2.0,36.0,early
2234,521664,392327,mobile,ended,-35.0,,,-1.0,25.0,early
2235,521932,315875,mobile,ended,86.0,,,1.0,26.0,late
2237,523026,377312,mobile,ended,57.0,,,0.0,57.0,late
2239,525185,346808,mobile,ended,-18.0,,,-1.0,42.0,early
2242,525891,187740,mobile,ended,-77.0,,,-2.0,43.0,early
2244,527013,362531,connect,ended,-43.0,,,-1.0,17.0,early
2245,527270,389785,connect,ended,3.0,,,0.0,3.0,late
2246,527646,171503,mobile,ended,142.0,,,2.0,22.0,late
2248,528651,298280,mobile,ended,208.0,,,3.0,28.0,late
2249,528678,274942,connect,ended,247.0,,,4.0,7.0,late
2252,528943,351109,mobile,ended,233.0,,,3.0,53.0,late
2253,529165,348400,mobile,ended,-1.0,,,-1.0,59.0,early
2254,529224,382964,mobile,ended,71.0,,,1.0,11.0,late
2255,529322,389923,mobile,ended,13.0,,,0.0,13.0,late
2258,530064,331547,mobile,ended,-128.0,,,-3.0,52.0,early
2259,530213,389847,mobile,ended,424.0,,,7.0,4.0,late
